"STATION","NAME","DATE","DAPR","DAWM","MDPR","MDWM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-20",,,,,"0.00","0.0","0.0","82","54","55","257.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-21",,,,,"0.09","0.0","0.0","82","45","45","111.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-22",,,,,"0.00","0.0","0.0","73","41","42","70.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-23",,,,,"0.02","0.0","0.0","82","42","57","241.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-24",,,,,"0.00","0.0","0.0","87","48","48","364.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-25",,,,,"0.00","0.0","0.0","70","44","44","116.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-26",,,,,"0.00","0.0","0.0","80","44","67","136.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-27",,,,,"0.00","0.0","0.0","92","55","55","226.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-28",,,,,"0.00","0.0","0.0","67","42","43","234.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-29",,,,,"0.05","0.0","0.0","64","38","38","247.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-04-30",,,,,"0.00","0.0","0.0","52","28","29","316.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-01",,,,,"0.00","0.0","0.0","59","29","38","170.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-02",,,,,"0.00","0.0","0.0","63","26","30","113.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-03",,,,,"0.00","0.0","0.0","79","30","53","49.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-04",,,,,"0.00","0.0","0.0","92","45","68","73.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-05",,,,,"0.00","0.0","0.0","96","46","50","73.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-06",,,,,"0.00","0.0","0.0","83","43","43","90.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-07",,,,,"0.00","0.0","0.0","95","43","57","116.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-08",,,,,"0.00","0.0","0.0","93","48","49","139.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-09",,,,,"0.00","0.0","0.0","71","35","42","105.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-10",,,,,"0.00","0.0","0.0","78","42","60","124.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-11",,,,,"0.00","0.0","0.0","86","45","69","119.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-12",,,,,"0.03","0.0","0.0","86","39","39","223.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-13",,,,,"0.00","0.0","0.0","49","29","31","197.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-14",,,,,"0.00","0.0","0.0","63","31","35","287.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-15",,,,,"0.00","0.0","0.0","68","32","34","80.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-16",,,,,"0.00","0.0","0.0","70","34","45","39.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-17",,,,,"0.00","0.0","0.0","76","38","41","93.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-18",,,,,"0.00","0.0","0.0","68","41","55","111.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-19",,,,,"0.00","0.0","0.0","82","55","60","118.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-20",,,,,"0.00","0.0","0.0","99","45","53","46.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-21",,,,,"0.00","0.0","0.0","90","53","59","75.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-22",,,,,"0.00","0.0","0.0","87","58","60","73.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-23",,,,,"0.53","0.0","0.0","88","59","59","128.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-24",,,,,"0.00","0.0","0.0","72","59","61",
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-25",,,,,"0.05","0.0","0.0","80","58","60","154.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-26",,,,,"0.00","0.0","0.0","81","52","60","100.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-27",,,,,"0.02","0.0","0.0","79","51","62","31.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-28",,,,,"0.00","0.0","0.0","86","56","61","75.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-29",,,,,"0.00","0.0","0.0","93","59","66","90.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-30",,,,,"0.00","0.0","0.0","93","66","71","78.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-05-31",,,,,"0.00","0.0","0.0","92","65","70","118.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-01",,,,,"0.02","0.0","0.0","90","70","75","175.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-02",,,,,"0.15","0.0","0.0","97","60","63","174.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-03",,,,,"0.00","0.0","0.0","86","63","66","72.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-04",,,,,"0.93","0.0","0.0","99","60","61","262.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-05",,,,,"0.13","0.0","0.0","80","58","61","164.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-06",,,,,"0.00","0.0","0.0","85","61","65","65.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-07",,,,,"0.41","0.0","0.0","87","56","59","151.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-08",,,,,"0.30","0.0","0.0","77","57","57","108.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-09",,,,,"1.07","0.0","0.0","72","52","52","116.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-10",,,,,"0.41","0.0","0.0","60","47","50","234.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-11",,,,,"0.00","0.0","0.0","80","50","59","110.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-12",,,,,"0.00","0.0","0.0","93","57","57","208.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-13",,,,,"0.00","0.0","0.0","75","51","56","110.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-14",,,,,"0.00","0.0","0.0","85","56","75","300.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-15",,,,,"0.06","0.0","0.0","99","50","58","229.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-16",,,,,"0.00","0.0","0.0","85","58","70","144.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-17",,,,,"0.00","0.0","0.0","100","70","72","328.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-18",,,,,"0.00","0.0","0.0","102","72","76","293.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-19",,,,,"0.00","0.0","0.0","97","60","60","244.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-20",,,,,"0.00","0.0","0.0","88","60","60","95.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-21",,,,,"0.00","0.0","0.0","97","60","75","229.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-22",,,,,"0.00","0.0","0.0","95","70","71","195.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-23",,,,,"1.38","0.0","0.0","96","60","61","93.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-24",,,,,"0.46","0.0","0.0","84","61","65","65.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-25",,,,,"1.49","0.0","0.0","85","58","61","116.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-26",,,,,"0.00","0.0","0.0","86","61","65","128.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-27",,,,,"0.00","0.0","0.0","90","65","69","279.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-28",,,,,"3.69","0.0","0.0","87","57","57","261.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-29",,,,,"0.00","0.0","0.0","82","57","69","133.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-06-30",,,,,"0.00","0.0","0.0","90","69","73","113.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-01",,,,,"0.35","0.0","0.0","96","62","65","98.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-02",,,,,"0.00","0.0","0.0","86","60","61","62.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-03",,,,,"0.03","0.0","0.0","76","58","60","57.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-04",,,,,"0.00","0.0","0.0","82","60","72","244.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-05",,,,,"0.00","0.0","0.0","94","68","73","223.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-06",,,,,"0.00","0.0","0.0","97","66","68","47.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-07",,,,,"0.00","0.0","0.0","99","62","66","93.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-08",,,,,"0.00","0.0","0.0","103","63","64","136.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-09",,,,,"0.00","0.0","0.0","85","63","66","64.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-10",,,,,"0.00","0.0","0.0","90","66","70","206.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-11",,,,,"0.00","0.0","0.0","97","65","67","183.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-12",,,,,"0.00","0.0","0.0","98","67","77","221.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-13",,,,,"0.29","0.0","0.0","99","67","68","126.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-14",,,,,"0.00","0.0","0.0","87","63","65","34.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-15",,,,,"0.00","0.0","0.0","90","55","58","88.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-16",,,,,"0.12","0.0","0.0","74","57","57","121.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-17",,,,,"0.03","0.0","0.0","63","55","56","126.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-18",,,,,"0.02","0.0","0.0","65","56","59","44.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-19",,,,,"0.00","0.0","0.0","78","58","68","170.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-20",,,,,"0.00","0.0","0.0","92","68","75","190.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-21",,,,,"0.00","0.0","0.0","100","68","75","187.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-22",,,,,"0.46","0.0","0.0","101","65","68","162.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-23",,,,,"0.00","0.0","0.0","95","66","69","80.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-24",,,,,"0.00","0.0","0.0","94","68","69","126.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-25",,,,,"0.00","0.0","0.0","101","69","75","205.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-26",,,,,"0.00","0.0","0.0","104","68","74","105.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-27",,,,,"0.58","0.0","0.0","102","69","70","93.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-28",,,,,"0.00","0.0","0.0","86","65","67","67.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-29",,,,,"0.00","0.0","0.0","86","61","65","77.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-30",,,,,"1.78","0.0","0.0","85","64","65","139.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-07-31",,,,,"0.15","0.0","0.0","71","55","57","75.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-01",,,,,"0.00","0.0","0.0","84","57","59","21.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-02",,,,,"0.00","0.0","0.0","90","59","64","26.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-03",,,,,"0.00","0.0","0.0","90","61","68","39.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-04",,,,,"0.00","0.0","0.0","91","63","63","75.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-05",,,,,"0.00","0.0","0.0","94","63","68","164.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-06",,,,,"0.00","0.0","0.0","95","65","68","157.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-07",,,,,"0.00","0.0","0.0","95","68","70","52.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-08",,,,,"0.74","0.0","0.0","90","64","64","65.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-09",,,,,"0.00","0.0","0.0","86","61","64","78.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-10",,,,,"0.07","0.0","0.0","92","64","68","73.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-11",,,,,"0.00","0.0","0.0","88","63","63","52.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-12",,,,,"0.00","0.0","0.0","87","61","62","36.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-13",,,,,"0.00","0.0","0.0","90","62","63","126.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-14",,,,,"0.00","0.0","0.0","95","63","68","141.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-15",,,,,"0.00","0.0","0.0","99","68","68","177.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-16",,,,,"0.00","0.0","0.0","97","66","75","36.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-17",,,,,"0.07","0.0","0.0","97","63","80","39.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-18",,,,,"0.00","0.0","0.0","99","66","66","111.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-19",,,,,"0.00","0.0","0.0","101","65","65","121.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-20",,,,,"0.00","0.0","0.0","97","65","74","182.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-21",,,,,"0.00","0.0","0.0","100","72","73","172.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-22",,,,,"0.00","0.0","0.0","98","67","68","34.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-23",,,,,"0.16","0.0","0.0","98","65","73","73.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-24",,,,,"0.00","0.0","0.0","96","62","77","172.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-25",,,,,"0.00","0.0","0.0","93","65","67","49.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-26",,,,,"0.01","0.0","0.0","98","61","61","87.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-27",,,,,"0.07","0.0","0.0","90","61","66","82.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-28",,,,,"0.85","0.0","0.0","88","63","63","152.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-29",,,,,"0.02","0.0","0.0","85","58","58","52.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-30",,,,,"0.00","0.0","0.0","88","58","67","49.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-08-31",,,,,"0.00","0.0","0.0","91","67","75","206.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-01",,,,,"0.00","0.0","0.0","100","57","75","149.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-02",,,,,"0.00","0.0","0.0","85","64","65","46.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-03",,,,,"0.00","0.0","0.0","84","65","68","90.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-04",,,,,"0.03","0.0","0.0","101","68","71","236.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-05",,,,,"0.17","0.0","0.0","98","57","57","157.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-06",,,,,"0.78","0.0","0.0","59","49","57","21.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-07",,,,,"0.00","0.0","0.0","73","50","65","19.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-08",,,,,"0.00","0.0","0.0","80","60","60","126.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-09",,,,,"0.00","0.0","0.0","90","60","67","142.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-10",,,,,"0.07","0.0","0.0","98","62","62","146.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-11",,,,,"0.00","0.0","0.0","73","50","53","106.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-12",,,,,"0.12","0.0","0.0","60","36","39","106.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-13",,,,,"0.00","0.0","0.0","49","37","45","92.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-14",,,,,"0.00","0.0","0.0","69","45","50","154.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-15",,,,,"0.00","0.0","0.0","88","50","57","151.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-16",,,,,"0.00","0.0","0.0","65","55","58","65.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-17",,,,,"0.00","0.0","0.0","87","56","58","111.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-18",,,,,"0.00","0.0","0.0","94","55","55","29.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-19",,,,,"0.00","0.0","0.0","90","55","58","80.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-20",,,,,"0.00","0.0","0.0","87","58","62","123.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-21",,,,,"0.00","0.0","0.0","91","56","59","55.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-22",,,,,"0.00","0.0","0.0","82","50","51","121.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-23",,,,,"0.00","0.0","0.0","80","51","62","203.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-24",,,,,"0.00","0.0","0.0","92","58","59","144.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-25",,,,,"0.00","0.0","0.0","91","55","55","44.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-26",,,,,"0.00","0.0","0.0","88","55","56","124.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-27",,,,,"0.00","0.0","0.0","86","56","64","185.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-28",,,,,"0.00","0.0","0.0","85","58","62","206.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-29",,,,,"0.00","0.0","0.0","85","55","55","180.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-09-30",,,,,"1.54","0.0","0.0","85","55","60","208.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-01",,,,,"0.00","0.0","0.0","80","50","50","29.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-02",,,,,"0.03","0.0","0.0","81","50","51","116.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-03",,,,,"0.00","0.0","0.0","70","40","40","146.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-04",,,,,"0.00","0.0","0.0","62","35","42","85.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-05",,,,,"0.00","0.0","0.0","79","40","50","23.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-06",,,,,"0.00","0.0","0.0","80","45","45","24.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-07",,,,,"0.00","0.0","0.0","84","45","46","42.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-08",,,,,"0.00","0.0","0.0","86","45","54","52.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-09",,,,,"0.00","0.0","0.0","82","53","55","64.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-10",,,,,"1.06","0.0","0.0","64","48","48","116.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-11",,,,,"0.32","0.0","0.0","52","37","45","82.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-12",,,,,"0.00","0.0","0.0","63","45","48","124.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-13",,,,,"0.37","0.0","0.0","65","44","44","185.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-14",,,,,"0.00","0.0","0.0","64","35","35","175.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-15",,,,,"0.00","0.0","0.0","70","35","38","65.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-16",,,,,"0.00","0.0","0.0","80","38","45","88.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-17",,,,,"0.00","0.0","0.0","84","40","40","80.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-18",,,,,"0.00","0.0","0.0","72","40","47","41.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-19",,,,,"0.00","0.0","0.0","67","46","55","116.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-20",,,,,"0.00","0.0","0.0","78","45","45","67.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-21",,,,,"0.00","0.0","0.0","78","42","45","41.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-22",,,,,"0.00","0.0","0.0","81","45","57","152.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-23",,,,,"0.00","0.0","0.0","75","50","50","162.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-24",,,,,"0.00","0.0","0.0","75","47","47","19.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-25",,,,,"0.00","0.0","0.0","88","46","47","34.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-26",,,,,"0.00","0.0","0.0","90","47","58","106.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-27",,,,,"0.00","0.0","0.0","89","55","55","57.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-28",,,,,"0.00","0.0","0.0","70","34","35","134.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-29",,,,,"0.00","0.0","0.0","67","34","34","14.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-30",,,,,"0.00","0.0","0.0","74","34","42","95.7"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-10-31",,,,,"0.00","0.0","0.0","70","31","31","92.0"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-01",,,,,"0.00","0.0","0.0","50","31","32","180.8"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-02",,,,,"0.00","0.0","0.0","61","32","45","262.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-03",,,,,"0.00","0.0","0.0","78","45","56","280.2"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-04",,,,,"0.00","0.0","0.0","71","29","29","182.1"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-05",,,,,"0.00","0.0","0.0","63","28","28","24.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-06",,,,,"0.00","0.0","0.0","71","28","32","42.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-07",,,,,"0.00","0.0","0.0","64","32","35","106.9"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-08",,,,,"0.00","0.0","0.0","80","35","41","101.3"
"USC00142980","GARDEN CITY EXPERIMENTAL STATION, KS US","2014-11-09",,,,,"0.00","0.0","0.0","65","40","44","65.9"
